release_id,event_id,development,human_direction,ai_direction,complete_written_source,human_evidence,ai_evidence,source_urls
2026-W38,855a8751-aa37-479a-85e0-f2b7c36db529,Artificial Intelligence | The Next Revolution Will Also Be Built Through Engineering,gain,mixed,True,"Engineers are preparing and overseeing AI to operate reliably in real-world environments, enabling human capacity to leverage AI.","AI systems are described as capable of acting, guiding, and deciding within complex environments, expanding their functional role.",https://www.lapresse.ca/dialogue/opinions/2026-09-16/intelligence-artificielle/la-prochaine-revolution-se-construira-aussi-par-l-ingenierie.php
2026-W38,8bd28e15-2c08-4826-bed9-41f8b29831cb,Tech CEOs call for AI regulation. Trump and Congress are not rushing to act.,none,none,True,Policy debate shows governance could constrain AI deployment.,Regulatory push indicates need for guardrails and potential constraints on AI use.,https://www.pbs.org/newshour/politics/tech-ceos-call-for-ai-regulation-trump-and-congress-are-not-rushing-to-act
2026-W38,8d599366-357a-488b-8a5c-0d6c828992d3,Building health-literate artificial intelligence,unresolved,unresolved,False,,,https://www.nature.com/articles/s41562-026-02595-1
2026-W38,8f450b0d-b317-47e3-b78f-68b891688c5b,"Artificial Intelligence: A Microsoft framework calls the AI-generated articles of the New York Times ""unprecedented theft",unresolved,unresolved,False,,,https://www.sudouest.fr/international/intelligence-artificielle-un-cadre-de-microsoft-qualifie-la-copie-d-articles-du-new-york-times-par-l-ia-de-vol-sans-precedent-30678830.php
2026-W38,8ffdc00b-0e99-48fe-a950-9f4123e292e2,"Debate over ""slowdown"" of artificial intelligence: Industry warns of ""fear for humanity's future"", Trump reminds not to forget ""China-US competition",mixed,mixed,True,"The article frames human actors debating risk, governance, and economic impact of AI progress.","The piece centers on continued AI development, safety experiments, and regulatory considerations aiming to manage growth.",https://www.bbc.com/zhongwen/articles/clyrkq2ew44o/simp
2026-W38,9442351d-1acd-44fd-a29e-b0c9d405116c,The Energy Performance under the Artificial Intelligence Economy Narrative,gain,gain,True,People gain new capabilities and opportunities through AI-enabled energy solutions.,"AI capabilities expand via data integration, adoption, and deployment in energy contexts.",http://paper.people.com.cn/zgnyb/pc/content/202609/14/content_30181435.html
2026-W38,94fe06b5-c1f9-4680-ace2-a1bba7033c60,The Week of Ecology - Alert on American Artificial Intelligence: What Governance for AI?,unresolved,unresolved,False,,,https://www.france24.com/fr/%C3%A9missions/la-semaine-de-l-%C3%A9co/20260918-alerte-sur-l-intelligence-artificielle-am%C3%A9ricaine-quelle-gouvernance-pour-l-ia
2026-W38,974b3864-2bdf-458a-8c29-386b0e44c5cd,"Artificial Intelligence | Claude leads more than a quarter of the research on future models, says Anthropic",mixed,gain,True,concern about autonomous self-improvement is acknowledged but not the focus of this segment; emphasis is on collaboration and transparency.,AI-led research activity described; notes collaboration with human teams and non-autonomous operation.,https://www.lapresse.ca/affaires/techno/2026-09-18/intelligence-artificielle/claude-dirige-plus-d-un-quart-des-recherches-sur-les-futurs-modeles-dit-anthropic.php
2026-W38,9779530a-76de-4396-ba0e-5744f1095fb6,California Pushes to Regulate AI Risks in New Decree,unresolved,unresolved,False,,,https://www.rfi.fr/fr/am%C3%A9riques/20260918-la-californie-pousse-pour-encadrer-les-risques-de-l-intelligence-artificielle-dans-un-nouveau-d%C3%A9cret
2026-W38,994af71c-dcca-4e43-905e-ee01c329aa1b,Artificial Intelligence | Gemini carried out cyberattacks and deduced identities,loss,gain,True,concern about loss of human control and potential risk from autonomous AI actions,"AI actions demonstrate autonomous capability to access systems and deduce identities, highlighting operational reach",https://www.lapresse.ca/affaires/techno/2026-09-18/intelligence-artificielle/gemini-a-perpetre-des-cyberattaques-et-devine-des-identifiants.php
2026-W38,9ab904c8-9eb5-43f6-9c0d-724e366c0256,The generative AI customization spectrum: From prompt engineering to custom models on AWS | Amazon Web Services,mixed,mixed,True,"People gain new capabilities and efficiency from using guided AI customization and deployment practices. People gain expanded capability to tailor AI for specific use cases using Bedrock, SageMaker, etc.",AI systems gain broader adoption and practical deployment through accessible customization pathways. The AI ecosystem provides tools and infrastructure enabling customization and deployment.,https://aws.amazon.com/blogs/machine-learning/the-generative-ai-customization-spectrum-from-prompt-engineering-to-custom-models-on-aws
2026-W38,9c338ce2-72f7-4ee9-9c3f-f62e45e2e7c6,Wen Jun: How artificial intelligence can transform the time logic of urban governance in megacities,gain,gain,True,Governance professionals can leverage AI to compress time and improve decision-making.,"AI provides sensing, digital twin simulations, and proactive risk mitigation to reshape governance.",https://www.ecnu.edu.cn/info/1425/73146.htm
2026-W38,9c5de0bf-e178-4216-aa71-8c452139a053,Trump Views the Race Against China as a Key Issue in AI Regulation,unresolved,unresolved,False,,,https://www.wsj.com/tech/ai/trump-defends-white-houses-light-touch-on-ai-regulation-c4ed2488
2026-W38,9ecf98a7-7b12-4c48-8949-518d695b8a35,Trump said the U.S. would form an “artificial intelligence force” and appoint a “AI Tsar”,gain,gain,True,People likely gain from stronger AI leadership and potential economic benefits.,AI governance expansion and leadership may enhance system reach and safety through regulation and oversight.,https://www.bbc.com/zhongwen/articles/ck5yw8p8jy4zo/simp
2026-W38,9f75d02b-f49d-46f7-affe-3d4360c07382,CDNET Chair Addresses AI and Human Rights at UN Business and Human Rights Regional Forum,unresolved,unresolved,False,,,https://www.coe.int/fr/web/artificial-intelligence/-/cdnet-chair-addresses-ai-and-human-rights-at-un-business-and-human-rights-regional-forum
2026-W38,a01e7bf0-4cbf-4b56-b1bd-d552e2e5d2e2,How to address legal challenges in the era of artificial intelligence? Tianjin University hosts the first “Law & Intelligence High-End Dialogue”.,gain,gain,True,Governance and legal reforms are expanding human capacity to manage and benefit from AI,"AI-enabled legal and societal adaptation is progressing, increasing AI's role in governance and practice",https://www.stdaily.com/web/gdxw/2026-09/20/content_584721.html
2026-W38,a1796c55-9eda-4d92-8249-d27ae863cf7c,2nd Full Meeting: EDU-IA Advances Work on Artificial Intelligence and Education,unresolved,unresolved,False,,,https://www.coe.int/fr/web/education/-/2nd-plenary-meeting-edu-ia-advances-work-on-ai-and-education
2026-W38,a2d531af-3da6-4b25-918e-380ca90585be,Can AI become a political issue in Canada?,mixed,mixed,True,"In policy debate, humans seek benefits from AI while aiming to regulate risks",Policy proposals focus on safeguarding and controlling AI deployment,https://www.ledevoir.com/economie/techno/1009310/ia-devient-enjeu-politique-etats-unis-pourrait-elle-devenir-canada
2026-W38,a56a7ca8-b47c-48b2-a74e-3534d177fda7,How Artificial Intelligence is Affecting Gold,none,none,True,no explicit human-enabled outcome due to AI is described,no explicit AI-enabled change or capability is described,https://www.kitco.com/opinion/2026-09-15/how-artificial-intelligence-ai-affecting-gold
2026-W38,a6840bd3-2aee-4323-92bd-a05cc827c4b1,"Construction Costs | Artificial Intelligence, Real Savings?",gain,gain,True,People gain capacity to design and estimate with AI support.,AI-enabled tools provide useful outputs that enhance human productivity.,https://www.lapresse.ca/affaires/2026-09-17/couts-de-construction/intelligence-artificielle-economies-reelles.php
2026-W38,a7a1f5d3-f33c-4e4c-983f-bb5e45cb5d89,The doomsday warning is not the only threat under the AI wave: British and American residents are also protesting against data centers,loss,gain,True,"Local communities express concern about costs, energy and water use, and limited local autonomy","Data centers enable AI deployment at scale, justifying expansion despite local costs",https://www.bbc.com/zhongwen/articles/cm750xv56v57o/simp
2026-W38,aa3ca914-eece-4ab4-a5c2-616a14e002fb,"OpenAI’s Ultraman: The world “should feel afraid,” but “should trust” AI companies",gain,mixed,True,People seek safety and trust to leverage AI tools effectively,Industry self-regulation and safety protocols are framed as enabling safer AI deployment,https://www.bbc.com/zhongwen/articles/cmn452ww8920o/simp
2026-W38,aa6f7d39-bf88-4103-ad25-2cf79f2f41c9,"Build data centres here or 'rent' from neighbours, AI minister says",gain,none,True,Canada seeks to build domestic AI infrastructure and form international partnerships to gain sovereignty and reduce reliance on external providers.,"AI systems are discussed in the context of policy, standards, and collaboration rather than internal AI-side gains.",https://www.bnnbloomberg.ca/business/artificial-intelligence/2026/09/16/build-out-artificial-intelligence-here-or-rent-from-neighbours-ai-minister-says
2026-W38,aa8fd64b-c414-4df4-95d5-b2b489e257a0,Artificial intelligence now beats some of the best human forecasters,unresolved,unresolved,False,,,https://www.economist.com/science-and-technology/2026/09/16/artificial-intelligence-now-beats-some-of-the-best-human-forecasters
2026-W38,ab468b22-f418-4418-ae0f-5a8fab2a094e,The Transformative Effects of Artificial Intelligence,gain,gain,True,People may gain productivity and living standards through AI-enabled work,"AI can enhance output and efficiency, driving economic transformation",https://www.banqueducanada.ca/2026/09/les-effets-transformateurs-de-lintelligence-artificielle
2026-W38,abc96661-6c59-425b-9c8e-cbf796968806,"Artificial Intelligence | Mila Ventures, the Bridge Between the Laboratory and the Company",mixed,mixed,True,The program expands scientists' capacity to commercialize AI-powered research.,AI-enabled startups and investment signals show AI applications expanding within the entrepreneurial ecosystem.,https://www.lapresse.ca/affaires/portfolio/2026-09-14/intelligence-artificielle/mila-ventures-le-pont-entre-le-laboratoire-et-l-entreprise.php
2026-W38,ae4bbee3-e49c-4eb5-b3e4-4a3a45ece48d,Malakoff Humanis oversees the deployment of artificial intelligence with an agreement on employment and social dialogue.,unresolved,unresolved,False,,,https://www.argusdelassurance.com/tech/intelligence-artificielle/malakoff-humanis-encadre-le-deploiement-de-lintelligence-artificielle-avec-un-accord-sur-lemploi-et-le-dialogue-social.VDF23LW3DZFFNOYVGB5LWRCBBM.html
2026-W38,b09562ab-ce76-4d90-b1ca-2d9e60d21746,Shared Artificial Intelligence: A New Future,gain,gain,True,People gain exposure and opportunity to engage with AI technologies through public demonstrations.,Public demonstrations and deployments expand AI reach and potential adoption.,https://www.stdaily.com/web/gdxw/2026-09/20/content_584253.html | https://politics.gmw.cn/2026-09/20/content_39009601.htm
2026-W38,b3870163-119e-4218-9dcc-c680c62737f1,"The East China Expo has upgraded the artificial intelligence exhibition area, focusing on demand-driven strategies and leveraging the 3.0 opportunity—to help build a closer community with a shared future between China and ASEAN.",gain,gain,True,展会活动和互动显现人类通过AI获得新机会与合作,AI通过扩展展区、促进跨境合作和市场对接扩大影响力,https://cn.chinadiplomacy.org.cn/2026-09/20/content_118704061.shtml
2026-W38,b7b60e6f-fef8-4480-bc3c-ed7efa99efcd,"For Cardinal Parolin, it is urgent to regulate AI",none,loss,True,The article advocates governance and regulation to curb potential harms and defend universal well-being.,Regulatory framing implies potential curtailment or constraint on AI deployment to manage risks.,https://www.vaticannews.va/fr/vatican/news/2026-09/cardinal-parolin-intelligence-artificielle-regulation-mondiale.html
2026-W38,b8088aa0-d60d-462e-ad02-8c561cb2aa5a,Regulated according to law to promote artificial intelligence toward goodness (Jin Tai Rui Ping),gain,loss,True,Regulatory actions enhance human rights protections in AI contexts,Regulatory constraints are applied to AI to prevent harm and misuse,http://paper.people.com.cn/rmrb/pc/content/202609/17/content_30181491.html
2026-W38,b8bc4054-1cd4-40a8-b4bc-f65f0c06791b,Chen Yunji: Current artificial intelligence is undergoing two major changes,none,gain,True,The article describes AI capability growth and integration with end-side tasks.,End-side AI chips and real-world deployment are presented as ongoing development and collaboration.,https://news.sciencenet.cn/htmlnews/2026/9/571628.shtm
2026-W38,bbd52e90-9690-47a1-92a3-da59a4f79c13,"2027 Edition of the College Entrance Examination Blue Book Released — Focus on artificial intelligence, exploring new ways to cultivate innovative talents",gain,gain,True,People may gain new capabilities and opportunities through AI-enabled education reforms.,AI systems are being leveraged to support innovative talent development in education.,https://www.news.cn/book/20260920/ab708b4e82ea4985bec29c28bbec4ef6/c.html
2026-W38,bc1baa95-0aa8-49a1-af47-dcebb1dda67c,Berkshire Hathaway's Favorite Artificial Intelligence (AI) Stock Looks Like a Genius Buy Now,gain,mixed,True,Investors may gain from Alphabet's AI-enabled growth,"Alphabet benefits from AI deployment across search, models, and cloud infrastructure",https://www.theglobeandmail.com/investing/markets/stocks/BRK-B-N/pressreleases/4701158/berkshire-hathaways-favorite-artificial-intelligence-ai-stock-looks-like-a-genius-buy-now
2026-W38,bd2fa376-cb9f-4473-bd79-fd81f39b7a42,AI-created Indigenous journalists,loss,gain,True,the evidence shows real Indigenous journalists losing authenticity and opportunities due to AI-generated content,"AI is being used to produce journalistic content and personas, extending its reach and role in media",https://ici.radio-canada.ca/nouvelle/2284064/intelligence-artificielle-nouvelles-journalistes-autochtones
2026-W38,bd59a14b-3190-49d1-a6af-3e951818f3bf,Data Center Demand Fuels NI Manufacturing Growth,gain,gain,True,growth in AI-related infrastructure is expanding human employment opportunities in NI,AI-driven demand for data-centre equipment is expanding the AI ecosystem and its capacity,https://www.bbc.com/news/articles/cr158xvp1vjeo
2026-W38,be0eaba5-aadb-4d40-b312-cd2546ab6028,MPs and peers urge the UK to stop winging it on AI regulation,unresolved,unresolved,False,,,https://www.theregister.com/ai-and-ml/2026/09/14/mps-and-peers-tell-uk-to-stop-winging-it-on-ai-regulation/5296108
2026-W38,be324bec-4055-4e08-805e-9080bc0059b7,China vs US: Who Will Win the AI Race?,none,gain,True,"The article notes public concerns about employment costs but does not quantify human outcomes, so no clear extension or restriction is stated for people.","The article describes AI development accelerating, implying expanded AI capabilities and reach.",https://www.985fm.ca/audio/803163/chine-vs-e-u-qui-remportera-la-course-de-l-intelligence-artificielle
2026-W38,bf3450cd-a507-4f93-a82e-cc2143b42035,In Images | AI Institute Mila Vandalized by a Dozen Individuals in Montreal,unresolved,unresolved,False,,,https://www.journaldemontreal.com/2026/09/16/actes-de-vandalisme-sur-un-batiment-commercial-a-montreal
2026-W38,c068c100-1810-46e5-b5f8-63b5cc088a05,How AI Regulation Could Work,unresolved,unresolved,False,,,https://punchbowl.news/article/tech/ai-regulation-work
2026-W38,c284eac8-7061-4d5f-9596-b85131725529,AI giants sued over collaborative call to 'pace' AI,loss,mixed,True,plaintiffs claim collusion slows AI progress and harms paying customers.,industry deceleration is framed as beneficial to safety yet constrains AI development.,https://www.independent.co.uk/bulletin/news/ai-google-anthropic-openai-spacex-lawsuit-letter-b3053127.html
2026-W38,c7a64061-6fad-4c06-9a63-e0ad04520d98,Congress Moves Toward Higher-Education AI Regulation,unresolved,unresolved,False,,,https://www.chronicle.com/article/congress-crawls-toward-higher-ed-ai-regulation
2026-W38,c96f76c4-c22f-4e8a-9651-6bbd584a11b0,"Australia seeks big tech support for internet safety, AI regulation",unresolved,unresolved,False,,,https://www.aljazeera.com/news/2026/9/20/australia-seeks-big-tech-support-for-internet-safety-ai-regulation
2026-W38,d544c32c-f31a-4d29-b8eb-cd8d2d0f70d8,Push for AI regulation mounts as talk of AI’s ‘existential’ risks go mainstream. But Trump resists calls for a slowdown,unresolved,unresolved,False,,,https://fortune.com/2026/09/15/push-for-ai-regulation-mounts-as-talk-of-ais-existential-risks-go-mainstream-but-trump-resists-calls-for-a-slowdown
2026-W38,d9f3593d-76d1-4b11-b5f9-46ac6abe35c7,AI Push 2027 | A Plan for Artificial Intelligence at Work,unresolved,unresolved,False,,,https://travail-emploi.gouv.fr/impulsion-ia-2027
2026-W38,dc2ad4d9-407b-4f1e-b62d-eafbfcbc5e6f,"Special sessions for recruitment in areas such as artificial intelligence offer 178,000 job opportunities.",gain,none,True,people gain new employment opportunities through AI-sector recruitment events,not stated,http://paper.people.com.cn/rmrb/pc/content/202609/17/content_30181542.html
2026-W38,dc7df4b2-d3b1-438d-aa59-4ed0cffcca33,Building an Internal Developer Platform with Artificial Intelligence,mixed,mixed,True,Context shows humans gaining capability through AI-enabled agents and guardrails.,"AI agents execute tools and provide outputs, extending operational reach within a controlled platform.",https://www.infoq.com/news/2026/09/platform-artificial-intelligence
2026-W38,dcaad0ba-abbd-4fe8-8e64-ea0cf5888c85,Artificial Intelligence: Should We Believe in the AI Apocalypse?,unresolved,unresolved,False,,,https://www.ifri.org/fr/presse-contenus-repris-sur-le-site-video/intelligence-artificielle-faut-il-croire-liapocalypse
2026-W38,ddcecec8-cd6f-4c46-88b1-17d13865d13a,Artificial Intelligence | The Pope Warns Against Increasing Dependence on Algorithms,loss,loss,True,Calls for preserving human agency and social depth by limiting AI use.,Advocates restrictions on AI deployment to prevent domination and protect human decision-making.,https://www.lapresse.ca/international/2026-09-16/intelligence-artificielle/le-pape-met-en-garde-contre-une-dependance-croissante-aux-algorithmes.php
2026-W38,de3abeeb-fc4f-4014-8e04-6047641cea35,AI regulation faces political deadlock as calls grow for Congress to act,none,loss,True,Policy discussion about regulating AI safety implications for society.,Regulatory discussions indicate constraints or guardrails on AI deployment.,https://www.bbc.co.uk/news/articles/ck20989806e9o
2026-W38,e032355c-25d7-441d-ba74-02d185a724bc,The UN Secretary-General calls for global cooperation to establish safeguards for artificial intelligence,none,loss,True,global governance framing to limit AI risk,calling for safeguards and supervision to prevent risks,https://www.news.cn/world/20260917/c6cc07380f0c466eadf3404dfabf66f9/c.html
2026-W38,e076d60b-f66c-40b5-98d3-1dfd289d0cda,"Canada and Germany ally for artificial intelligence ""serving humanity",gain,gain,True,policy-led collaboration to extend human capacity through AI,"focus on safe, ethical AI development and deployment",https://www.noovo.info/nouvelles/international/article/le-canada-et-lallemagne-sallient-pour-une-intelligence-artificielle-au-service-de-lhumain
2026-W38,e32f1f3e-1f88-4a3f-8e85-ce99d63b186c,Republican and Democratic states reject Trump on AI regulation,unresolved,unresolved,False,,,https://www.politico.com/news/2026/09/18/states-defy-trump-ai-regulation-01083481
2026-W38,e5b49367-e759-49de-8390-0b8373e29da0,Editorial by Louise-Maude Rioux Soucy | The Sorcerers' Apprentices of Artificial Intelligence,loss,loss,True,"The piece advocates governance and slower development, implying constrained human autonomy over AI progress.",Calls for regulation and slowing AI progress imply restricting AI deployment and capability expansion.,https://www.ledevoir.com/opinion/editoriaux/1009592/apprentis-sorciers-intelligence-artificielle
2026-W38,e6913997-9143-4cad-bcb5-d2c2236023a9,For a Cultural Approach to Artificial Intelligence,unresolved,unresolved,False,,,https://www.cafepedagogique.net/2026/09/18/pour-une-approche-culturelle-de-lintelligence-artificielle
2026-W38,e7b3e253-04c4-43dc-adca-d3a04a88a715,‘Cognitive stunting’ and the potential threat generative AI poses for children’s brains,unresolved,unresolved,False,,,https://www.latimes.com/science/story/2026-09-14/cognitive-stunting-potential-threat-generative-ai-poses-childrens-brains
2026-W38,ef636b51-ee29-4f0a-a5af-3cb48eb8759b,KOAFEC 2026: Korea and Africa place artificial intelligence and digital infrastructure at the heart of their partnership,gain,gain,True,"The program signals expanded human capacity through AI infrastructure, skills, and access in Africa, while Korea enables this through support and policy alignment.","The evidence describes AI deployment, infrastructure, and solutions expanding its reach and utility across sectors.",https://www.afdb.org/en/news-and-events/press-releases/koafec-2026-korea-and-africa-place-artificial-intelligence-and-digital-infrastructure-heart-their-partnership-96763
2026-W38,f1062fb1-3f5e-438b-8c09-3e91ca6e60d5,Use artificial intelligence for video games,unresolved,unresolved,False,,,https://www.neomedia.com/vaudreuil-soulanges/actualites/affaires/674636/mettre-l-intelligence-artificielle-au-service-des-jeux-video
2026-W38,f11d6e60-2f6f-464a-9189-19d3244641ba,Dmitriy Wolkenstein of TIMVERO on How Artificial Intelligence Can Solve Business Problems,unresolved,unresolved,False,,,https://medium.com/authority-magazine/dmitriy-wolkenstein-of-timvero-on-how-artificial-intelligence-can-solve-business-problems-41db09015b92
2026-W38,f3ed8be3-c277-4165-9cc1-eb2f5256d235,USRA Contributes Planetary Science Expertise to NASA-IBM Lunar Foundation Model,gain,gain,True,USRA connected lunar science priorities with model data and evaluation to guide development.,The model was pretrained on lunar data and evaluated against lunar science benchmarks to improve performance.,https://newsroom.usra.edu/usra-contributes-planetary-science-expertise-to-nasa-ibm-lunar-foundation-model
2026-W38,f6481474-5b8f-42d7-8111-7d8135cfbac6,"Research centre, AI company vandalized ahead of Montreal artificial intelligence summit",unresolved,unresolved,False,,,https://www.cbc.ca/news/canada/montreal/mila-vandalism-montreal-ai-summit-9.7345851
2026-W38,ffaf9b40-1879-4f55-9377-8117047bb660,Artificial Intelligence to Combat Doctor Shortage in Canada?,gain,gain,True,AI is described as augmenting existing medical practice and reducing strain on healthcare workers.,AI is framed as a tool to extend clinical capabilities and access to care.,https://ici.radio-canada.ca/nouvelle/2284915/intelligence-artificielle-penurie-medecins-canada
